title,cites,year,pubid,id
Dimensiones de la personalidad y su relación con las tendencias prosociales y la empatía en niños (as) y adolescentes en vulnerabilidad psicosocial,1,2022,RYcK_YlVTxYC,2-3241
El construccionismo social en la conducta suicida: conversaciones narrativas con estudiantes universitarios,1,2021,_Qo2XoVZTnwC,2-3242
La depresión como mediador entre la intimidación escolar y el comportamiento suicida en niños y adolescentes,1,2021,GnPB-g6toBAC,2-3243
Conectividad funcional y memoria de trabajo: una revisión sistemática,1,2021,7PzlFSSx8tAC,2-3244
"Justicia restaurativa, cultura de paz y competencias psicosociales",1,2020,TQgYirikUcIC,2-3245
La prosocialidad como categoría de discusión en escenarios de reconciliación y construcción de paz,1,2020,HDshCWvjkbEC,2-3246
Prosocial trends and their relationship with empathy and emotional self-efficacy in adolescents in psychosocial vulnerability,1,2020,qxL8FJ1GzNcC,2-3247
¿ Es la Lectura de Mentes una Capacidad Unimodal? Una Revisión Crítica sobre la Discusión y Soporte Empírico de la Teoría-Teoría (Tt) y la Teoría de la Simulación (Ts),0,2022,a0OBvERweLwC,2-3248
"Calidad de vida laboral, inteligencia emocional y estrategias de afrontamiento en funcionarios públicos",0,2022,dfsIfKJdRG4C,2-3249
Consistency and validity of the inventory of callous-unemotional traits in a multi-centric community sample,0,2022,fPk4N6BV_jEC,2-3250
Alteraciones del Desempeño Ejecutivo en Adolescentes con Obesidad: Una Revisión Sistemática,0,2022,rO6llkc54NcC,2-3251
Predictive model of suicide risk in young people: the mediating role of alcohol consumption,0,2022,g5m5HwL7SMYC,2-3252
¿ Es la Lectura de Mentes una Capacidad Unimodal?,0,2022,D03iK_w7-QYC,2-3253
INTERVENCIONES ASISTIDAS CON ANIMALES COMO UNA HERRAMIENTA ALTERNATIVA EN LA INTERVENCIÓN PSICOSOCIAL,0,2022,3s1wT3WcHBgC,2-3254
La asociación entre acoso y ciberacoso escolar y el efecto predictor de la desconexión moral: una revisión bibliométrica basada en la teoría de grafos,0,2022,70eg2SAEIzsC,2-3255
"Prevalence of behavioral and mental disorders in Manizales, Colombia",0,2021,35N4QoGY0k4C,2-3256
Perspectives on the Study of Suicidal Behavior in Children and Adolescents: A Systematic Review of the Literature Using Graph Theory,0,2021,u_35RYKgDlwC,2-3257
Evolución de la investigación sobre la cognición canina. Una revisión sistemática utilizando la teoría de grafos,0,2021,lSLTfruPkqcC,2-3258
Structural Model of Suicidal Ideation and Behavior: Mediating Effect of Impulsivity,0,2021,NaGl4SEjCO4C,2-3259
Conciencia emocional y roles del bullying en un grupo de estudiantes pertenecientes a una institución educativa de la ciudad de Manizales.,0,2021,maZDTaKrznsC,2-3260
DSM-5 Pathological Personality Traits Among College Students,0,2021,J_g5lzvAfSwC,2-3261
Evolution of the Study on the Effect of Parenting on Prosocial Behaviours in Childhood and Adolescence: Systematic Review,0,2021,O3NaXMp0MMsC,2-3262
"Moral Disengagement and Gender Differences in Victims of the Armed Conflict, Criminals and Students",0,2021,iH-uZ7U-co4C,2-3263
RASGOS DE PERSONALIDAD PATOLÓGICA SEGúN EL DSM-5 EN UNA MUESTRA DE ESTUDIANTES UNIVERSITARIOS/DSM-5 PATHOLOGICAL PERSONALITY TRAITS AMONG COLLEGE STUDENTS.,0,2021,HoB7MX3m0LUC,2-3264
Rasgos de personalidad patológica según el DSM-5 en una muestra de estudiantes universitarios,0,2021,vV6vV6tmYwMC,2-3265
"Mecanismos de Desconexión Moral, Diferencias de Sexo y Predictores Clínicos en Adolescentes: Un Estudio Exploratorio",0,2021,ns9cj8rnVeAC,2-3266
"Desconexión moral y diferencias de género en víctimas del conflicto armado, infractores de la ley y escolares",0,2021,hMod-77fHWUC,2-3267
Conectividad funcional y memoria de trabajo: una revisión sistemática,0,2021,r0BpntZqJG4C,2-3268
"Desconexión moral y diferencias de género en víctimas del conflicto armado, infractores de la ley y escolares",0,2021,RHpTSmoSYBkC,2-3269
Suicidal risk and its relation with emotional intelligence and self-esteem in university students,0,2020,hC7cP41nSMkC,2-3270
Perspectivas de investigación sobre el comportamiento suicida y factores de riesgo en la niñez y la adolescencia.,0,2020,aqlVkmm33-oC,2-3271
Risk and suicidal ideation and its relationship with impulsivity and depression in school adolescent [Riesgo e Ideación Suicida y su Relación con la Impulsividad y la Depresión …,0,2020,qUcmZB5y_30C,2-3272
El problema ontológico mente-cuerpo:¿ irresoluble o mal entendido?,0,2020,YOwf2qJgpHMC,2-3273
Conductas prosociales y desconexión moral en adolescentes desvinculados de grupos armados ilegales,0,2019,Se3iqnhoufwC,2-3274
Towards a naturalized explanation of the philosophical problem of the other minds,0,2019,TFP_iSt0sucC,2-3275
Prosocial motivations and moral disengagement in adolescents disengaged from illegal armed groups,0,2019,_kc_bZDykSQC,2-3276
Psychological predictors of suicide risk in university students [Predictores psicológicos del riesgo suicida en estudiantes universitarios],0,2019,ZeXyd9-uunAC,2-3277
PSYCHOLOGICAL PREDICTORS OF SUICIDAL RISK IN UNIVERSITY STUDENTS,0,2019,hqOjcs7Dif8C,2-3278
Revista Colombiana,0,2019,UebtZRa9Y70C,2-3279
Mechanisms of moral disconnection and its relationship with empathy and prosociality in adolescents who have had criminal experiences,0,2019,LkGwnXOMwfcC,2-3280
Riesgo suicida en estudiantes Universitarios: Factores psicológicos y sociales relacionados,0,2018,ldfaerwXgEUC,2-3281
FROM PEIRCEAN COSMOLOGY TO SOCIAL EVOLUTION. REFLECTIONS ON AGAPISM AND SOCIAL HABITS IN AN EVOLUTIONARY SENSE,0,2018,9yKSN-GCB0IC,2-3282
CURRENT STATUS OF RESEARCH IN COLOMBIA,0,NA,M05iB0D1s5AC,2-3283
Ph. D Jaime Alberto Carmona Parra,0,NA,RGFaLdJalmkC,2-3284
La prosocialidad como categoría de discusión en escenarios de reconciliación y construcción de paz,0,NA,bEWYMUwI8FkC,2-3285
De la cosmología Peirciana a la evolución social: Reflexiones sobre el agapismo y los hábitos sociales en sentido evolutivo.,0,NA,9ZlFYXVOiuMC,2-3286
Development of an emotional salary model: a case of application,7,2019,u5HHmVD_uO8C,2-3287
Depresión en estudiantes universitarios derivada del Covid-19: un modelo de clasificación,6,2021,hqOjcs7Dif8C,2-3288
Impact of sport on social cognition: an analysis based on structural equational models,6,2020,2osOgNQ5qMEC,2-3289
Vista de depresión en estudiantes universitarios derivada del Covid-19: un modelo de clasificación| Cuadernos Hispanoamericanos de Psicología,5,2021,HDshCWvjkbEC,2-3290
Aceptación del M-learning: Un Análisis de Sentimientos basado en Minería de Texto,4,2019,d1gkVwhDpl0C,2-3291
Perfil psicológico y neuropsicológico de víctimas del conflicto armado en Colombia,3,2019,UeHWp8X0CEIC,2-3292
La ansiedad y la depresión derivadas del abuso de las redes sociales: un análisis relacional,2,2021,3fE2CSJIrl8C,2-3293
Capacidades de aprendizaje en niños con autismo: un análisis relacional,1,2020,WF5omc3nYNoC,2-3294
Memoria autobiográfica y semántica en el trastorno por estrés postraumático en desmovilizados individuales residentes en el municipio de Medellín,1,2011,u-x6o8ySG0sC,2-3295
Memoria de trabajo en escolares con dislexia: Un análisis relacional,0,2022,-f6ydRqryjwC,2-3296
Phonological features in a school population with dyslexia: A structural equation model,0,2022,mB3voiENLucC,2-3297
Características fonológicas en población escolar con dislexia: Un modelo de ecuaciones estructurales,0,2022,qUcmZB5y_30C,2-3298
Working memory in school children with dyslexia. A relational analysis,0,2022,hFOr9nPyWt4C,2-3299
Características de la Cognición Social en infractores de la ley: Revisión teórica,0,2022,ULOm3_A8WrAC,2-3300
Predicción del rendimiento académico estudiantil con redes neuronales artificiales,0,2021,MXK_kJrjxJIC,2-3301
Aproximación al aprendizaje pedagógico en la discapacidad intelectual leve,0,2021,8k81kl-MbHgC,2-3302
Desarrollo de un software para el entrenamiento neuropsicológico de jóvenes infractores de la ley con trastorno de la personalidad antisocial,0,2021,roLk4NBRz8UC,2-3303
Efectos de la actividad física sobre las funciones ejecutivas: Revisión sistemática,0,2021,_FxGoFyzp5QC,2-3304
Características neurocognitivas del trastorno especifico del aprendizaje: una revisión sistemática,0,2021,5nxA0vEk-isC,2-3305
COVID-19: un análisis basado en minería de texto,0,2020,kNdYIx-mwKoC,2-3306
A Comparative Analysis of the Anxiety in Offenders of the Law Based on Structural Equational Models,0,2020,YsMSGLbcyi4C,2-3307
Clustering Applied to the Education: A K-means and Hierarchical Application,0,2020,W7OEmFMy1HYC,2-3308
A Sentiment Analysis of Risperidone Use in the Autism Spectrum Disorder Treatment,0,2020,Tyk-4Ss8FVUC,2-3309
Structural Equation Model: an Analysis of Learning Management Systems Acceptance,0,2020,zYLM7Y9cAGgC,2-3310
Classification of Adolescent Offenders of the Law with Radial Neural Network Bases Function,0,2019,9yKSN-GCB0IC,2-3311
Neurobiología de la cognición social,0,2011,qjMakFHDy7sC,2-3312
Efecto de la temperatura de secado en capa fina de frejol (Phaseolus vulgaris L.).,0,1989,hC7cP41nSMkC,2-3313
Strategic foresight: a case of application in power generating companies,0,NA,IWHjjKOFINEC,2-3314
Capítulo VI Agrupamiento Jerárquico sobre Uso de las TIC en Colombia: Un caso de Aplicación del Machine Learning,0,NA,IjCSPb-OGe4C,2-3315
The “Joker” laugh: Social judgments towards affective deviants in a sample of young offenders with callous unemotional traits,3,2021,zYLM7Y9cAGgC,2-3316
Consistency and validity of the inventory of callous-unemotional traits in a multi-centric community sample,0,2022,Y0pCki6q_DkC,2-3317
Intervenciones psicológicas en niños y adolescentes con trastorno de conducta y rasgos insensibles y carentes de emociones una revisión narrativa,0,2022,Tyk-4Ss8FVUC,2-3318
"Gender differences in the association between theory of mind, empathy and conduct disorder: A cross-sectional study",0,2020,IjCSPb-OGe4C,2-3319
Memorias que habitan…,0,2018,UeHWp8X0CEIC,2-3320
"Epidemiología, etiología y clasificación de la enfermedad vascular cerebral",47,2016,u5HHmVD_uO8C,2-3321
Executive Function Performance in patients with obesity:  A systematic Review,30,2019,ufrVoPGSRksC,2-3322
Políticas de salud pública para la prevención y el tratamiento de la enfermedad vascular cerebral: una revisión sistemática por medio de la metodología ToS (Tree of Science),16,2019,roLk4NBRz8UC,2-3323
Estandarización de pruebas neuropsicológicas para la evaluación de la atención en estudiantes universitarios,16,2018,u-x6o8ySG0sC,2-3324
Datos Normativos y estandarización De un Protocolo de pruebas Neuropsicológicas Para la evaluación De la memoria en estudiantes universitarios,8,2018,d1gkVwhDpl0C,2-3325
Diferencias en los perfiles de pensamiento crítico en estudiantes de un programa de medicina,6,2019,LkGwnXOMwfcC,2-3326
Moral disengagement mechanisms and its relationship with aggression and bullying behaviour among school children and youth at psychosocial risk,4,2021,dhFuZR0502QC,2-3327
Alteración en la memoria de trabajo tras enfermedad vascular cerebral: una revisión sistemática,1,2021,L8Ckcad2t8MC,2-3328
Conectividad funcional y memoria de trabajo: una revisión sistemática,1,2021,Wp0gIr-vW9MC,2-3329
Aplicaciones móviles para gestión de procesos académicos en educación superior (AMAES),1,2020,5nxA0vEk-isC,2-3330
Working memory and consciousness:: three theoretical perspectives,0,2022,iH-uZ7U-co4C,2-3331
Alteraciones del Desempeño Ejecutivo en Adolescentes con Obesidad: Una Revisión Sistemática,0,2022,r0BpntZqJG4C,2-3332
Validation and standardization of neuropsychological tests for the evaluation of praxias and gnosias in university students (Evaluation of praxias and gnosias),0,2022,4JMBOYKVnBMC,2-3333
Executive Dysfunction in Adolescent with Obesity: A Systematic Review,0,2022,j3f4tGmQtD8C,2-3334
Validación y estandarización de pruebas neuropsicológicas para la evaluación de praxias y gnosias: Evaluation of praxias and gnosias,0,2022,RHpTSmoSYBkC,2-3335
Neuroeconomía y toma de decisiones financieras: aproximación desde una revisión sistemática de literatura,0,2022,hFOr9nPyWt4C,2-3336
Neuroeconomía y toma de decisiones financieras: aproximación desde una revisión sistemática de literatura,0,2022,_Qo2XoVZTnwC,2-3337
"Prevalence of behavioral and mental disorders in Manizales, Colombia",0,2021,-f6ydRqryjwC,2-3338
Dsm-5 Pathological Personality traits among college students,0,2021,qUcmZB5y_30C,2-3339
Entrenamiento de la memoria de trabajo en la enfermedad vascular cerebral: revisión sistemática,0,2021,ZeXyd9-uunAC,2-3340
Working Memory Training after cerebrovascular disease: a systematic review/Treinamento Da Memoria Operacional Na Doenca Cerebrovascular: Revisao Sistematica/Entrenamiento de la …,0,2021,TQgYirikUcIC,2-3341
Desempeño Neuropsicológico en una Muestra de Niños Colombianos con Diagnóstico de Trastorno por Déficit De Atención con Hiperactividad,0,2021,7PzlFSSx8tAC,2-3342
Working memory dysfunction after a stroke: a systematic review,0,2021,e5wmG9Sq2KIC,2-3343
RASGOS DE PERSONALIDAD PATOLÓGICA SEGúN EL DSM-5 EN UNA MUESTRA DE ESTUDIANTES UNIVERSITARIOS/DSM-5 PATHOLOGICAL PERSONALITY TRAITS AMONG COLLEGE STUDENTS.,0,2021,mB3voiENLucC,2-3344
Rasgos de personalidad patológica según el DSM-5 en una muestra de estudiantes universitarios,0,2021,hC7cP41nSMkC,2-3345
Conectividad funcional y memoria de trabajo: una revisión sistemática,0,2021,QIV2ME_5wuYC,2-3346
Psicología social y Neurociencia: Un llamado al trabajo transdiciplinar,0,2020,IWHjjKOFINEC,2-3347
Psicología social y neurociencia: un llamado al trabajo transdisciplinar,0,2020,UebtZRa9Y70C,2-3348
Public health policies for stroke prevention and treatment: A systematic review through the ToS (Tree of Science) perspective,0,2019,R3hNpaxXUhUC,2-3349
ESTANDARIZACIÓN DE PRUEBAS NEUROPSICOLÓGICAS PARA LA EVALUACIÓN DEL LENGUAJE EN ESTUDIANTES UNIVERSITARIOS,0,2018,HDshCWvjkbEC,2-3350
Revisión bibliográfica. Sobrepeso y obesidad infantil,0,2014,bEWYMUwI8FkC,2-3351
Análisis del desempeño de la memoria de trabajo en pacientes con secuelas de EVC posterior a la aplicación de un programa de entrenamiento cognitivo.,0,2014,2osOgNQ5qMEC,2-3352
"Formación académica, valores, empatía y comportamientos socialmente responsables en estudiantes universitarios",156,2014,hFOr9nPyWt4C,2-3353
Responsabilidad social universitaria: Estudio iberoamericano sobre la influencia de la educación en la formación de profesionales responsables en la sociedad,49,2011,Tyk-4Ss8FVUC,2-3354
Teoría de la mente y empatía como predictores de conductas disociales en la adolescencia,43,2014,IWHjjKOFINEC,2-3355
Gestión humana de orientación analítica: un camino para la responsabilización,33,2016,j3f4tGmQtD8C,2-3356
Hacia un modelo de neuro-responsabilidad: una perspectiva de la responsabilidad social desde el desarrollo humano,31,2011,ULOm3_A8WrAC,2-3357
Relación entre lenguaje expresivo y receptivo y habilidades prelectoras,29,2018,u-x6o8ySG0sC,2-3358
Responsabilidade Social Universitária: um olhar da realidade ibero-americana,23,2013,d1gkVwhDpl0C,2-3359
Preditores psicolinguísticos da aquisição e aprendizagem do inglês como segunda língua,21,2013,qUcmZB5y_30C,2-3360
Estandarización de pruebas neuropsicológicas para la evaluación de la atención en estudiantes universitarios,16,2019,ufrVoPGSRksC,2-3361
Empathic skills and theory of mind in female adolescents with conduct disorder,14,2017,4TOpqqG69KYC,2-3362
A propósito de la Responsabilidad Social Universitaria,14,2017,9ZlFYXVOiuMC,2-3363
Responsabilidad social y ética en educación superior: marcos y experiencias,14,2014,mB3voiENLucC,2-3364
"Ética profesional en educación superior: finalidades, estrategias y desafíos de la formación",12,2014,LkGwnXOMwfcC,2-3365
Sentiment analysis on post conflict in Colombia: A text mining approach,9,2018,L8Ckcad2t8MC,2-3366
Formas de tratamiento de conflictos,9,2005,HDshCWvjkbEC,2-3367
Datos normativos y estandarización de un protocolo de pruebas neuropsicológicas para la evaluación de la memoria en estudiantes universitarios,8,2018,hqOjcs7Dif8C,2-3368
About the social responsability of universities,8,2017,Wp0gIr-vW9MC,2-3369
Development of an emotional salary model: a case of application,7,2019,2osOgNQ5qMEC,2-3370
La mediación familiar. El encuentro de las partes como apertura a la transformación,7,2012,YFjsv_pBGBYC,2-3371
