"","title","cites","year","pubid"
"2922","CAPÍTULO XIV BIOÉTICA GERENCIAL. NUEVA FORMA DE DIRIGIR LAS ORGANIZACIONES UNIVERSITARIAS",0,NA,"_Qo2XoVZTnwC"
"2923","CAPÍTULO VIII ESTRATEGIAS FINANCIERAS PARA MEDIR LA GESTIÓN DE LAS EMPRESAS DEL SECTOR GANADERO",0,NA,"e5wmG9Sq2KIC"
"2924","CAPÍTULO II LA NEUROPLANIFICACIÓN: HERRAMIENTA FUNDAMENTAL EN EL PROCESO ESTRATÉGICO DE LAS UNIVERSIDADES PRIVADAS DEL ESTADO ZULIA",0,NA,"qUcmZB5y_30C"
"2925","CAPÍTULO I RESPONSABILIDAD SOCIAL DE LAS COOPERATIVAS EN SU COMUNIDAD",0,NA,"IWHjjKOFINEC"
"2926","CAPÍTULO I LA COMPLEJIDAD EN CIENCIAS SOCIALES HUMANAS Y ALGUNAS CONTRIBUCIONES METODOLÓGICAS",0,NA,"ZeXyd9-uunAC"
"2927","La neuroplanificación: herramienta fundamental en el proceso estratégico de las universidades privadas del estado Zulia",0,NA,"7PzlFSSx8tAC"
"2928","Incidence of the application of the International Financial Reporting Standards (IFRS) for SMEs in the assessment of the provision of childbirth services. A case study",0,NA,"KlAtU1dfN6UC"
"2929","innoVAciones educAtiVAs en LA educAción BÁsicA",0,NA,"MXK_kJrjxJIC"
"2930","Volumen I",0,NA,"Se3iqnhoufwC"
"2931","LIBRO DE ACTAS",0,NA,"roLk4NBRz8UC"
"2932","VOLUMEN IV COLECCIÓN UNIÓN GLOBAL",0,NA,"LkGwnXOMwfcC"
"2933","EMPRENDIMIENTO SOSTENIBLE EN LAS PYMES PARA LA GENERACIÓN DE EMPLEO",0,NA,"zYLM7Y9cAGgC"
"2934","eL eMprendiMiento sosteniBLe coMo GenerAdor de conociMiento en LAs pyMes",0,NA,"2osOgNQ5qMEC"
"2935","Tow prepreg and system and method for forming the same",17,2012,"u5HHmVD_uO8C"
"2936","Un acercamiento a la comprensión del perfil de la Inteligencia Emocional",58,2016,"ULOm3_A8WrAC"
"2937","Situaciones y retos de la investigación en Latinoamérica",15,2018,"zYLM7Y9cAGgC"
"2938","Conceptualization of the role of market orientation in distributors of chemicals in the city of Medellín",7,2019,"aqlVkmm33-oC"
"2939","Análisis de errores sintácticos en inglés por interferencia del español en estudiantes de la licenciatura en lenguas extranjeras de la Universidad del Valle",7,2015,"JV2RwH3_ST0C"
"2940","Identificación de los factores que tienen mayor relevancia en la creación de una nueva empresa en la ciudad de medellín desde la perspectiva del emprendedor empresarial",7,2011,"WF5omc3nYNoC"
"2941","Cooperativismo como compromiso para la construcción de la paz en Colombia",6,2019,"dhFuZR0502QC"
"2942","Inteligencia emocional del maestro: posibilidad para favorecer procesos de enseñanza-aprendizaje",6,2014,"Y0pCki6q_DkC"
"2943","Un acercamiento a la comprensión del perfil de la Inteligencia Emocional",4,2016,"eQOLeE2rZwMC"
"2944","Effects of the Orange Economy on Social Entrepreneurship in the City of Medellin",2,2021,"r0BpntZqJG4C"
"2945","An approach to understanding Emotional Intelligence profiles",2,2016,"u-x6o8ySG0sC"
"2946","Gestión del conocimiento en el área de arquitectura: aprendizajes y saberes en Medellín",2,2016,"u5HHmVD_uO8C"
"2947","Marketing Capabilities to Grant a Competitive Advantage to Engineering",1,2020,"RHpTSmoSYBkC"
"2948","Formar para la investigación: base de la profesionalidad del Licenciado en Educación en Colombia",1,2017,"2osOgNQ5qMEC"
"2949","La formación posgradual en Colombia. Aportes significativos a los profesionales del hoy",0,2022,"hMod-77fHWUC"
"2950","Nonprofit Organizations of the Fourth Sector That Promote Education Social Solidarity Economy in the Fourth Industrial Revolution of Medellin, Colombia",0,2021,"isC4tDSrTZIC"
"2951","Inteligencia emocional, un influenciador estratégico para expandir mercados",0,2020,"maZDTaKrznsC"
"2952","Desarrollo social y laboral de los posgraduados",0,2020,"e5wmG9Sq2KIC"
"2953","Administración en empresas químicas de Medellín con tendencia a la organización 4.0",0,2020,"HDshCWvjkbEC"
"2954","Comprensión del papel de las capacidades de mercadeo para generar ventajas competitivas: caso comercializadoras de químicos",0,2019,"4DMP91E08xMC"
"2955","REFLEXIONES SOBRE LA MOTIVACIÓN DE ESTUDIANTES DE BÁSICA PRIMARIA HACIA LA INVESTIGACIÓN EN DOS INSTITUCIONES EDUCATIVAS (IE) DEL VALLE DE ABURRÁ",0,2018,"M3NEmzRMIkIC"
"2956","""Situaciones y retos de la investigación en Latinoamérica”",0,2018,"KlAtU1dfN6UC"
"2957","Formulário de pesquisa: com base no profissionalismo dos Bacharelado em Educação na Colômbia",0,2017,"bEWYMUwI8FkC"
"2958","Training for research: the basis of professionalism Bachelor of Education in Colombia",0,2017,"qxL8FJ1GzNcC"
"2959","Training for research: the basis of professionalism Bachelor of Education in Colombia/Formar para la investigación: base de la profesionalidad del Licenciado en Educación en …",0,2017,"YOwf2qJgpHMC"
"2960","Prospectiva de la educacio´n como eje de desarrollo econo´mico, social y cultural: Retos y desafíos para la construcción social de territorios del futuro",0,2016,"5nxA0vEk-isC"
"2961","Modelo de negocio Canvas aplicado al Instituto de Deporte y Recreación de Sabaneta",0,2016,"9ZlFYXVOiuMC"
"2962","Percepción de marca e innovación para la empresa Ivolclar Vivadent",0,2015,"YsMSGLbcyi4C"
"2963","Inteligencia emocional de los docentes de ciencias en la aplicación del método científico",0,2015,"W7OEmFMy1HYC"
"2964","Percepción de marca e innovación para la empresa Ivolclar Vivadent",0,2015,"qjMakFHDy7sC"
"2965","REFLEXIONES SOBRE LA MOTIVACIÓN DE ESTUDIANTES DE BÁSICA PRIMARIA HACIA LA INVESTIGACIÓN EN DOS INSTITUCIONES EDUCATIVAS (IE) DEL VALLE DE ABURRÁ",0,2014,"MXK_kJrjxJIC"
"2966","Errores en la investigación: una mirada desde la administración",0,2014,"UeHWp8X0CEIC"
"2967","LA INVESTIGACIÓN",0,2014,"3fE2CSJIrl8C"
"2968","Fidelización de clientes: estudio de caso Ivanagro SA",0,2014,"8k81kl-MbHgC"
"2969","Posicionamiento de marca, en el sector hotelero centro de relajación Yantra en la ciudad de Medellín",0,2014,"UebtZRa9Y70C"
"2970","Emotional Intelligence of the Teacher: Ability to Promote Teaching-Learning Process",0,2014,"d1gkVwhDpl0C"
"2971","ENCUENTRO NACIONAL DE INVESTIGACIÓN",0,2013,"_FxGoFyzp5QC"
"2972","Proyecto de inversión para determinar la viabilidad económica y financiera de una empresa de entrenamiento deportivo Pedaleando seguros SA",0,2012,"kNdYIx-mwKoC"
"2973","Analisis de viabilidad de crear un laboratorio dental en Medellín por medio de un plan de negocios",0,2012,"ufrVoPGSRksC"
"2974","Estrategias administrativas de negociación exitosa durante la aplicación de la ley 550 de 1999 en pequeñas empresas comercializadoras de Medellín. Casos: DIQUIM C & V LTDA …",0,2009,"hqOjcs7Dif8C"
"2975","Molecular and population genetics of Colombian criollo cattle",0,2000,"M3ejUd6NZC8C"
"2976","Tendencia prospectiva de estudios superiores de administración de empresas en Antioquia",0,NA,"blknAaTinKkC"
"2977","Administración en empresas químicas de Medellín con tendencia a la organización 4.0 Administration of chemical companies in Medellin with a tendency towards the organization 4.0",0,NA,"k_IJM867U9cC"
"2978","4.19 PARTECIPACIÓN SOLIDARIA DESDE LA CUARTA REVOLUCIÓN INDUSTRIAL EN ANTIOQUIA",0,NA,"iH-uZ7U-co4C"
"2979","CAPÍTULO VIII INTELIGENCIA EMOCIONAL, UN INFLUENCIADOR ESTRATÉGICO PARA EXPANDIR MERCADOS",0,NA,"4JMBOYKVnBMC"
"2980","Administration of chemical companies in Medellin with a tendency towards the organization 4.0",0,NA,"R3hNpaxXUhUC"
"2981","Inteligencia emocional del maestro: posibilidad para favorecer procesos de enseñanza-aprendizaje",0,NA,"QIV2ME_5wuYC"
"2982","ACERCAMIENTO A LAS CARACTERÍSTICAS DE LA INTELIGENCIA INTRAPERSONAL DE MAESTROS DE BÁSICA PRIMARIA DEL ÁREA METROPOLITANA DE MEDELLÍN",0,NA,"0EnyYjriUFMC"
"2983","El control emocional del maestro: Base de una relación corresponsable de la sociedad",0,NA,"Se3iqnhoufwC"
"2984","ESTÍMULOS DE LA SOCIEDAD PARA GENERAR INVESTIGACIÓN ESCOLAR",0,NA,"roLk4NBRz8UC"
"2985","CARACTERÍSTICAS DE LA INTELIGENCIA EMOCIONAL DEL MAESTRO QUE INFLUYEN EN EL USO DE LAS TIC EN LA INFANCIA",0,NA,"LkGwnXOMwfcC"
"2986","CAPACIDAD TECNOLÓGICA EN AGRICULTORES Y GANADEROS DEL ORIENTE ANTIOQUEÑO",0,NA,"IjCSPb-OGe4C"
"2987","Prospectiva de la educacio? n como eje de desarrollo econo? mico, social y cultural: Retos y desaf? os para la construcci? n social de territorios del futuro",0,NA,"9yKSN-GCB0IC"
"2988","CARACTERIZAÇÃO DE UNIDADES PRODUTIVAS ASSOCIATIVAS NO PROGRAMA DE ECONOMIA SOLIDARIA DA PREFEITURA DE MEDELLÍN",11,2014,"u-x6o8ySG0sC"
"2989","Retos de la Alcaldía de Medellín para la aplicación de la Política Pública de Economía Social y Solidaria",10,2016,"2osOgNQ5qMEC"
"2990","Política pública de economía solidaria en el contexto de planeación local y presupuesto participativo de medellín 2008-2015: evaluación de su efectividad",5,2015,"ufrVoPGSRksC"
"2991","Importancia de la formación en procesos de aplicación de política pública para emprendimientos solidarios: Caso Medellín",2,2019,"zYLM7Y9cAGgC"
"2992","Desigualdades Rurales en Colombia: Aportaciones para el Logro de los Objetivos de Desarrollo Sostenible",1,2021,"LkGwnXOMwfcC"
"2993","Paz, reforma rural integral y potencial del cooperativismo en Colombia: una mirada desde la academia",1,2020,"W7OEmFMy1HYC"
"2994","Rural Inequalities in Colombia: Contributions for the Achievement of the Sustainable Development Goals",0,2021,"Se3iqnhoufwC"
"2995","Desigualdades rurais na Colômbia: Contribuições para o cumprimento das Metas de Desenvolvimento Sustentável",0,2021,"roLk4NBRz8UC"
"2996","Desigualdades Rurales en Colombia: aportaciones para el logro de los Objetivos de Desarrollo Sostenible",0,2021,"hqOjcs7Dif8C"
"2997","Desigualdades Rurales en Colombia: Aportaciones para el Logro de los Objetivos de Desarrollo Sostenible",0,2021,"WF5omc3nYNoC"
"2998","Desarrollo rural, acuerdos de paz en Colombia y potenciales de la economía solidaria",0,2020,"YsMSGLbcyi4C"
"2999","Panorama de política públicas para la economía social",0,2018,"eQOLeE2rZwMC"
"3000","Panorama de políticas públicas para la economía social y solidaria en Medellín con relación a experiencias de otros países de Europa y América Latina",0,2018,"UebtZRa9Y70C"
"3001","Challenges faced by Medellín City Council in the application of public policy for Social and Solidarity-Based Economy",0,2016,"qjMakFHDy7sC"
"3002","CHARACTERIZATION OF ASSOCIATIVE PRODUCTIVE UNITS, IN MEDELLIN MAYOR'S OFFICE SOLIDARITY ECONOMY PROGRAM",0,2014,"Tyk-4Ss8FVUC"
"3003","Characterization of associative productive units, in Medellin Mayor's office solidarity economy program/CaracterizaciÃ³n de unidades productivas asociativas del programa de …",0,2014,"Y0pCki6q_DkC"
"3004","Emprendimiento y educación superior: una alianza de construcción de horizontes de sentido vital en las dinámicas de la Fundación Universitaria Luis Amigó de la ciudad de Medellín",0,2013,"d1gkVwhDpl0C"
"3005","Experiencia investigativa sobre el emprendimiento y sus dinámicas en la educación superior",0,NA,"u5HHmVD_uO8C"
"3006","Organizaciones de la Sociedad Civil en Caldas. Lineamientos para una política pública.",2,2019,"hqOjcs7Dif8C"
"3007","Productos no maderables del bosque con Certificación Forestal Voluntaria FSC ¿Alternativa para pequeños productores? Estudio de Caso.",0,2020,"UebtZRa9Y70C"
"3008","Corporación Aldea Global",0,2014,"roLk4NBRz8UC"
"3009","Programa de Compensación por servicios ambientales para la cuenca del río Guarinó, departamentos de Caldas y Tolima",0,2013,"Tyk-4Ss8FVUC"
"3010","Programa de compensación por servicios ambientales para la cuenca del río Guarinó, departamento de Caldas y Tolima: Estrategia de participación social para su diseño …",0,2013,"kNdYIx-mwKoC"
"3011","FLEGT en Colombia. Alcances de una iniciativa de la Unión Europea",0,2010,"UeHWp8X0CEIC"
"3012","Diálogo nacional",0,2005,"Se3iqnhoufwC"
"3013","Diálogo nacional: bosques y comunidades: memorias",0,2005,"LkGwnXOMwfcC"
"3014","Plan de Acción Inmediato-PAI para el municipio de Marmato 2010",0,NA,"3fE2CSJIrl8C"
"3015","Plan de ordenación y manejo ambiental cuenca del río Guarinó: fase prospectiva",0,NA,"MXK_kJrjxJIC"
"3016","Eje Cafetero: cambio climático y vulnerabilidad territorial",0,NA,"8k81kl-MbHgC"
"3017","Plan de ordenación y manejo de la cuenca del río Campoalegre: fase prospectiva",0,NA,"5nxA0vEk-isC"
"3018","Procesos en control y vigilancia forestal en la región pacífica y parte de la región andina de Colombia",0,NA,"0EnyYjriUFMC"
"3019","Formación Y CAPACITACIÓN SOCIOEMPRESARIAL Y AMBIENTAL, ALTERNATIVA DE DESARROLLO EMPRESARIAL PARTICIPATIVO Y SOSTENIBLE",0,NA,"_FxGoFyzp5QC"
"3020","CAMPESINOS, CAMPESINAS E INDIGENAS PROTAGONISTAS EN LA DEFINICION DE SU FUTURO DESARROLLO",0,NA,"zYLM7Y9cAGgC"
"3021","Posicionamiento de la Gobernanza Forestal en Colombia: legalidad y sostenibilidad de la guadua en la ecorregión cafetera",0,NA,"IjCSPb-OGe4C"
"3022","Sistematización de Experiencias y Estrategias de los Planes de Acción Inmediatos PAI de la cuenca del río Guarinó y la Charca de Guarinocito",0,NA,"qjMakFHDy7sC"
"3023","Aprendizajes en procesos participativos de reconversión productiva: cuenca del río San Francisco",0,NA,"9yKSN-GCB0IC"
"3024","Gestión de compras e inventarios a partir de pronósticos Holt-Winters y diferenciación de nivel de servicio por clasificación ABC",119,2013,"u-x6o8ySG0sC"
"3025","Evolución de las teorías de explotación de recursos naturales: hacia la creación de una nueva ética mundial",67,2014,"WF5omc3nYNoC"
"3026","Evolución de la normativa ambiental colombiana en función de las tendencias mundiales de desarrollo sostenible",25,2013,"Se3iqnhoufwC"
"3027","Reducción del Tiempo de Terminación en la Programación de la Producción de una Línea de Flujo Híbrida Flexible (HFS)",19,2015,"roLk4NBRz8UC"
"3028","Algoritmo genético para reducir el makespan en un flow shop híbrido flexible con máquinas paralelas no relacionadas y tiempos de alistamiento dependientes de la secuencia",13,2015,"2osOgNQ5qMEC"
"3029","Metodología de programación de producción en un flow shop híbrido flexible con el uso de algoritmos genéticos para reducir el makespan",12,2013,"Y0pCki6q_DkC"
"3030","Programación de máquinas paralelas no relacionadas con tiempos de montaje dependientes de la secuencia y entrada dinámica usando algoritmos genéticos",10,2013,"IjCSPb-OGe4C"
"3031","Modelo de Gestión de Compras basado en Inventarios por Demanda según Nivel de Servicio a partir de Pronósticos de Ventas",5,2012,"_FxGoFyzp5QC"
"3032","Determinación de la mezcla óptima de productos para una tejeduría textil",4,2009,"UeHWp8X0CEIC"
"3033","Applying TOC heuristics to job scheduling in a hybrid flexible flow shop",3,2014,"qjMakFHDy7sC"
"3034","Modelo de Enseñanza de las Técnicas de Programación de Producción, basado en Instrucción Invertida",2,2018,"9yKSN-GCB0IC"
"3035","Análisis de la fertilidad por medio de técnicas de minería datos",0,2022,"aqlVkmm33-oC"
"3036","Programming tasks in business processes like a realistic hybrid flexible flow shop using genetic algorithms",0,2022,"4TOpqqG69KYC"
"3037","Optimizando parámetros de pronósticos de demanda con un algoritmo evolutivo",0,2021,"4DMP91E08xMC"
"3038","Técnicas de Minería de Datos en la Industria Automotriz",0,2021,"YOwf2qJgpHMC"
"3039","Software Antero: aplicaciones numéricas de técnicas enfocadas al rendimiento de las operaciones",0,2017,"Tyk-4Ss8FVUC"
"3040","Software Antero: aplicaciones numéricas de técnicas enfocadas al rendimiento de las operaciones",0,2014,"Zph67rFs4hoC"
"3041","Aspectos claves de la logística internacional en el sector de alimentos: compilación y contexto",0,2010,"YsMSGLbcyi4C"
"3042","Optimal product mix determination for a textile fabric factory",0,2009,"M3ejUd6NZC8C"
"3043","Diagnostico de las microempresas de confecciones en la ciudad de pereira",0,1986,"W7OEmFMy1HYC"
"3044","Minería de Datos en la Productividad Laboral",0,NA,"Wp0gIr-vW9MC"
"3045","Algoritmos Genéticos aplicados a la Eficiencia de la Logística de Almacenamiento",0,NA,"qxL8FJ1GzNcC"
"3046","Mejora de tiempos de entrega en un flow shop híbrido flexible usando técnicas inteligentes. Aplicación en la industria de tejidos técnicos",0,NA,"_kc_bZDykSQC"
"3047","Aplicaciones de Software para la didáctica de la Dirección de Producción y Operaciones",0,NA,"hqOjcs7Dif8C"
"3048","Optimal development of textile products using Genetic Algorithms",0,NA,"eQOLeE2rZwMC"
"3049","“El talento humano post COVID y perspectivas de las relaciones humanas en el entorno virtual”",0,2021,"qjMakFHDy7sC"
"3050","Una visión innovadora del que hacer de las universidades con miras a ser empresas altamente rentables",0,2020,"2osOgNQ5qMEC"
"3051","Tendencias motivadoras en la gestión del talento humano",0,2020,"9yKSN-GCB0IC"
"3052","Propuesta de un sistema de inteligencia y vigilancia empresarial como mecanismo de supervivencia en las universidades del siglo XXI Victoria Blanquised Rivera Sandra Milena …",0,2020,"d1gkVwhDpl0C"
"3053","El impacto de la deslaboralización en la cultura organizacional de las empresas floricultoras del Oriente Antioqueño",0,2009,"u-x6o8ySG0sC"
"3054","Características de la logística y la infraestructura de Puerto Antioquia en las exportaciones antioqueñas",4,2020,"qjMakFHDy7sC"
"3055","Estruturação de um escritório de negócios para competitividade organizacional como unidade acadêmico-administrativa",0,2022,"ULOm3_A8WrAC"
"3056","Characteristics of logistics and infrastructure Puerto Antioquia in Antioquia exports",0,2022,"YOwf2qJgpHMC"
"3057","Memorias de investigación: Feria de Semilleros y Jornadas de Investigación de uniminuto, Seccional Antioquia-Chocó.",0,2020,"IjCSPb-OGe4C"
"3058","Oportunidades de exportación de servicios de salud de Colombia a Ecuador",0,2018,"eQOLeE2rZwMC"
"3059","Estudio de inteligencia de mercados para identificar oportunidades de exportación de servicios de salud para la unidad de negocios de pacientes internacionales del Hospital …",0,2015,"0EnyYjriUFMC"
"3060","Modelo dinámico de exportación de las PyMEs",0,NA,"u5HHmVD_uO8C"
"3061","Retos de la Alcaldía de Medellín para la aplicación de la Política Pública de Economía Social y Solidaria",10,2016,"u5HHmVD_uO8C"
"3062","Política pública de economía solidaria en el contexto de planeación local y presupuesto participativo de medellín 2008-2015: evaluación de su efectividad",5,2015,"IjCSPb-OGe4C"
"3063","Análisis del impacto social de las transferencias de los excedentes del sector solidario al sistema educativo: el caso de la Universidad de Antioquia",0,2018,"9yKSN-GCB0IC"
"3064","Challenges faced by Medellín City Council in the application of public policy for Social and Solidarity-Based Economy",0,2016,"u-x6o8ySG0sC"
"3065","Boletín 2922 de registros. Del 25 de abril al 01 de Mayo de 2009",0,2009,"2osOgNQ5qMEC"
"3066","La economía y el estado ante la economía de solidaridad, una nueva visión económica",0,2000,"UeHWp8X0CEIC"
